,Close,High,Low,Open,Volume,Collective_Volume,Avg_High_Low,Price_Volume_Product,Daily_Cumulative_Price_Volume,Daily_Cumulative_Volume,VWAP,GOLDUP,GOLD,GOLDLOW,SAR,RSI9,EMA3_RSI,%K,%D,SMA5,EMA18,SMA20,SMA50,EMA50,BBUpperBand2,BBLowerBand2,BBUpperBand1,BBLowerBand1,kLowerBand,kMiddleLine,kUpperBand,TTMSQ,diff,tenkan,kijun,senkouA,senkouB,senkouA_lead,senkouB_lead,IRBLONG,IRBSHORT,GOLDBAR,INGOLDZ,VWAPBAR,PVWAPBAR,PREHIGH,PRELOW,PIVOT,R1,R2,R3,S3,S2,S1,UpBB2IRB,LowBB2IRB,UpBB1IRB,LowBB1IRB,SMA5IRB,TOP1VOL,TOP2VOL,TOP3VOL,BUYORSELL
2026-05-21 14:40:00+05:30,23671.85,23705.4,23660.5,23663.1,0,232896070,23682.95,5515666026494.01,338013870468090.75,14257472130,23707.84,23742.49,23736.72,23730.94,23646.32,56.41,54.2,44.13,44.13,23664.88,23660.05,23654.46,23682.56,23672.22,23682.59,23626.34,23668.53,23640.4,23620.53,23660.6,23700.67,True,14.32,23657.77,23670.89,23664.33,23707.73,23682.05,23727.17,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,True,False,True,False,False,False,WAIT
2026-05-21 14:45:00+05:30,23678.5,23691.3,23669.5,23671.85,0,254995290,23680.4,6038390564923.54,344052261033014.25,14512467420,23707.36,23742.3,23736.48,23730.65,23651.04,59.3,56.75,51.09,51.09,23665.94,23661.99,23656.5,23681.43,23672.46,23685.43,23627.58,23670.96,23642.04,23622.94,23662.31,23701.67,True,19.1,23657.77,23670.89,23664.33,23707.73,23674.19,23719.06,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,WAIT
2026-05-21 14:50:00+05:30,23686.25,23696.6,23673.55,23678.3,0,257526720,23685.08,6099539728002.19,350151800761016.44,14769994140,23706.97,23742.14,23736.28,23730.42,23655.39,62.56,59.66,58.73,58.73,23672.69,23664.55,23658.79,23679.88,23673.0,23689.57,23628.01,23674.18,23643.4,23625.67,23664.59,23703.5,True,24.56,23660.25,23670.89,23665.57,23707.73,23672.77,23718.31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,WAIT
2026-05-21 14:55:00+05:30,23679.3,23693.5,23673.05,23686.55,0,299328975,23683.28,7089090547318.51,357240891308334.94,15069323115,23706.5,23741.96,23736.05,23730.14,23659.39,57.89,58.77,41.87,41.87,23675.83,23666.1,23660.59,23678.49,23673.25,23691.75,23629.44,23676.17,23645.02,23627.86,23665.99,23704.11,True,16.01,23660.25,23670.89,23665.57,23707.73,23672.77,23718.31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,WAIT
2026-05-21 15:00:00+05:30,23670.25,23691.3,23649.25,23679.55,0,577503740,23670.28,13669672564915.9,370910563873250.9,15646826855,23705.16,23741.42,23735.38,23729.33,23705.4,52.17,55.47,44.35,44.35,23677.23,23666.54,23662.26,23676.92,23673.13,23691.6,23632.92,23676.93,23647.59,23625.89,23666.39,23706.9,True,5.92,23660.25,23670.89,23665.57,23707.73,23669.55,23715.08,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,WAIT
2026-05-21 15:05:00+05:30,23654.8,23678.25,23649.45,23669.4,0,712043805,23663.85,16849697516807.14,387760261390058.0,16358870660,23703.36,23740.7,23734.48,23728.26,23704.28,43.86,49.67,11.72,11.72,23673.82,23665.3,23663.42,23675.54,23672.41,23689.31,23637.52,23676.36,23650.47,23624.53,23665.29,23706.05,True,-9.55,23660.25,23670.89,23665.57,23707.73,23659.05,23707.73,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,WAIT
2026-05-21 15:10:00+05:30,23639.2,23668.0,23637.05,23655.2,0,607038465,23652.53,14357992706498.52,402118254096556.5,16965909125,23701.54,23739.97,23733.57,23727.16,23703.18,37.14,43.4,3.81,3.81,23665.96,23662.55,23663.02,23674.04,23671.11,23690.17,23635.87,23676.59,23649.45,23621.51,23662.8,23704.1,True,-23.71,23660.25,23670.89,23665.57,23707.73,23659.05,23707.73,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,WAIT
2026-05-21 15:15:00+05:30,23636.15,23649.75,23631.1,23639.1,0,619613665,23640.42,14647930255389.33,416766184351945.8,17585522790,23699.39,23739.11,23732.49,23725.87,23700.53,35.93,39.66,8.39,8.39,23655.94,23659.77,23661.68,23672.42,23669.74,23691.37,23631.99,23676.52,23646.83,23620.24,23660.27,23700.3,True,-24.82,23660.25,23670.89,23665.57,23707.73,23659.05,23707.73,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,SELL
2026-05-21 15:20:00+05:30,23644.25,23650.65,23633.7,23636.6,0,775773680,23642.17,18340976951435.7,435107161303381.6,18361296470,23696.97,23738.15,23731.28,23724.42,23696.37,41.61,40.64,27.89,27.89,23648.93,23658.14,23659.82,23671.36,23668.74,23688.98,23630.67,23674.4,23645.25,23620.1,23658.74,23697.38,True,-15.03,23660.25,23670.89,23665.57,23707.73,23659.05,23707.73,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,SELL
2026-05-21 15:25:00+05:30,23648.8,23652.45,23636.05,23644.5,0,611179745,23644.25,14450886685716.25,449558047989097.8,18972476215,23695.28,23737.47,23730.43,23723.4,23692.45,44.72,42.68,47.97,47.97,23644.64,23657.16,23659.03,23670.76,23667.96,23688.49,23629.57,23673.76,23644.3,23620.49,23657.79,23695.1,True,-9.61,23660.25,23670.89,23665.57,23707.73,23659.05,23707.73,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,WAIT
2026-05-22 09:15:00+05:30,23693.5,23709.0,23675.35,23676.5,0,0,23692.17,0.0,0.0,0,,,,,23631.1,65.17,53.92,80.1,80.1,23652.38,23660.98,23661.12,23670.36,23668.96,23694.11,23628.13,23677.62,23644.62,23618.84,23661.19,23703.54,True,32.34,23664.23,23670.89,23667.56,23707.73,23659.05,23707.73,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,WAIT
2026-05-22 09:20:00+05:30,23752.85,23756.0,23692.85,23692.85,0,425502275,23724.42,10094796727460.96,10094796727460.96,425502275,23724.42,23749.13,23745.01,23740.89,23632.66,77.57,65.74,97.42,97.42,23675.11,23670.65,23665.1,23670.55,23672.25,23717.65,23612.54,23691.38,23638.82,23622.59,23669.92,23717.26,False,85.34,23705.57,23752.85,23729.21,23707.73,23659.05,23707.73,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,BUY
2026-05-22 09:25:00+05:30,23738.6,23756.25,23731.2,23753.25,0,277746425,23743.72,6594734626438.43,16689531353899.39,703248700,23732.05,23752.17,23748.82,23745.47,23637.59,70.76,68.25,85.32,85.32,23695.6,23677.8,23669.62,23670.62,23674.85,23730.88,23608.35,23700.25,23638.98,23630.06,23676.46,23722.87,False,65.56,23714.71,23691.31,23703.01,23707.73,23659.05,23707.73,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,BUY
2026-05-22 09:30:00+05:30,23762.75,23764.6,23733.1,23738.6,0,328178400,23748.85,7793859466645.31,24483390820544.7,1031427100,23737.39,23754.31,23751.49,23748.67,23644.71,74.95,71.6,97.93,97.93,23719.3,23686.75,23675.63,23671.27,23678.3,23748.24,23603.03,23711.94,23639.33,23638.19,23684.68,23731.17,False,82.59,23723.39,23698.65,23711.02,23707.73,23676.09,23707.73,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,BUY
2026-05-22 09:35:00+05:30,23755.85,23778.6,23749.55,23763.65,0,233315610,23764.08,5544529700280.2,30027920520824.9,1264742710,23742.32,23756.28,23753.95,23751.63,23654.3,71.65,71.63,73.47,73.47,23740.71,23694.02,23680.84,23671.78,23681.34,23760.78,23600.91,23720.81,23640.88,23645.25,23691.46,23737.67,False,69.7,23730.98,23705.98,23718.48,23707.73,23664.33,23707.73,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,BUY
2026-05-22 09:40:00+05:30,23752.95,23765.4,23729.55,23755.5,0,215724135,23747.48,5122903629209.99,35150824150034.89,1480466845,23743.07,23756.58,23754.33,23752.08,23666.73,70.19,70.91,47.71,47.71,23752.6,23700.22,23685.92,23672.37,23684.15,23770.74,23601.1,23728.33,23643.51,23650.38,23697.32,23744.25,False,61.33,23730.98,23705.98,23718.48,23707.73,23664.33,23707.73,False,True,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,BUY
2026-05-22 09:45:00+05:30,23740.8,23761.2,23739.2,23753.3,0,181334065,23750.2,4306720168895.76,39457544318930.66,1661800910,23743.85,23756.89,23754.72,23752.54,23677.92,64.04,67.47,22.94,22.94,23750.19,23704.49,23689.3,23672.66,23686.37,23777.31,23601.29,23733.31,23645.29,23655.85,23701.46,23747.06,False,45.42,23730.98,23705.98,23718.48,23707.73,23664.33,23707.73,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,WAIT
2026-05-22 09:50:00+05:30,23774.1,23784.4,23740.55,23740.95,0,268487670,23762.48,6379931703500.24,45837476022430.9,1930288580,23746.44,23757.93,23756.02,23754.1,23687.99,71.69,69.58,81.22,81.22,23757.29,23711.82,23695.38,23673.82,23689.81,23789.29,23601.47,23742.34,23648.42,23660.85,23708.38,23755.9,False,72.22,23736.65,23711.65,23724.15,23707.73,23664.33,23707.73,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,BUY
2026-05-22 09:55:00+05:30,23779.65,23788.7,23763.85,23774.35,0,181263445,23776.27,4309769409558.32,50147245431989.22,2111552025,23749.0,23758.96,23757.3,23755.64,23699.56,72.78,71.18,84.7,84.7,23760.67,23718.96,23701.18,23674.77,23693.34,23800.98,23601.38,23751.08,23651.28,23668.61,23715.16,23761.71,False,71.48,23740.68,23719.46,23730.07,23707.73,23664.33,23707.73,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,BUY
2026-05-22 10:00:00+05:30,23767.3,23781.35,23767.05,23778.6,0,217312260,23774.2,5166425174135.8,55313670606125.02,2328864285,23751.35,23759.9,23758.47,23757.05,23712.04,66.4,68.79,56.77,56.77,23762.96,23724.05,23706.38,23675.43,23696.24,23808.68,23604.09,23757.53,23655.24,23675.97,23720.13,23764.29,False,54.04,23744.75,23719.46,23732.1,23707.73,23664.33,23707.73,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,BUY
2026-05-22 10:05:00+05:30,23785.5,23787.5,23759.4,23766.5,0,255855105,23773.45,6082558595933.95,61396229202058.98,2584719390,23753.54,23760.77,23759.57,23758.36,23722.77,70.66,69.72,93.35,93.35,23769.47,23730.52,23712.07,23677.03,23699.74,23818.81,23605.32,23765.44,23658.7,23682.39,23726.35,23770.32,False,66.29,23751.19,23722.39,23736.79,23707.73,23664.33,23707.73,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,BUY
2026-05-22 10:10:00+05:30,23791.7,23799.85,23785.15,23785.15,0,288847460,23792.5,6872403192050.0,68268632394108.98,2873566850,23757.45,23762.34,23761.52,23760.71,23732.0,72.02,70.87,79.85,79.85,23779.65,23736.96,23717.73,23678.7,23703.34,23828.89,23606.56,23773.31,23662.15,23690.7,23732.58,23774.46,False,66.55,23764.97,23733.42,23749.19,23707.73,23664.33,23707.73,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,BUY
2026-05-22 10:15:00+05:30,23764.1,23795.4,23759.9,23791.65,0,295269865,23777.65,7020823620857.04,75289456014966.02,3168836715,23759.34,23763.09,23762.46,23761.84,23742.86,58.45,64.66,11.62,11.62,23777.65,23739.82,23721.62,23680.14,23705.73,23833.59,23609.65,23777.61,23665.63,23692.62,23735.58,23778.54,False,35.5,23764.97,23733.42,23749.19,23707.73,23664.33,23707.73,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,WAIT
2026-05-22 10:20:00+05:30,23765.65,23785.4,23762.9,23763.5,0,292631515,23774.15,6957065646646.44,82246521661612.45,3461468230,23760.59,23763.59,23763.09,23762.59,23751.97,58.94,61.8,15.45,15.45,23774.85,23742.53,23725.94,23682.18,23708.08,23837.7,23614.18,23781.82,23670.06,23696.36,23738.44,23780.53,False,33.46,23764.97,23733.42,23749.19,23707.73,23664.33,23707.73,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,WAIT
2026-05-22 10:25:00+05:30,23761.45,23776.1,23759.65,23765.45,0,245275745,23767.88,5829683247691.88,88076204909304.33,3706743975,23761.07,23763.78,23763.33,23762.88,23759.63,56.9,59.35,4.48,4.48,23773.68,23744.53,23730.5,23684.04,23710.17,23840.11,23620.88,23785.3,23675.69,23700.21,23740.64,23781.06,False,25.88,23764.97,23733.42,23749.19,23707.73,23664.33,23707.73,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,WAIT
2026-05-22 10:30:00+05:30,23778.15,23786.6,23761.35,23761.35,0,222393215,23773.97,5287170646707.28,93363375556011.6,3929137190,23761.8,23764.08,23763.7,23763.32,23799.85,62.68,61.01,51.75,51.75,23772.21,23748.07,23736.66,23686.95,23712.84,23842.15,23631.18,23789.41,23683.92,23704.02,23744.21,23784.39,False,37.71,23764.97,23733.42,23749.19,23707.73,23664.33,23707.73,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,BUY
2026-05-22 10:35:00+05:30,23773.05,23782.6,23765.4,23778.3,0,205784205,23774.0,4892313689670.0,98255689245681.6,4134921395,23762.41,23764.32,23764.0,23763.68,23799.08,59.92,60.47,49.72,49.72,23768.48,23750.7,23743.36,23689.62,23715.2,23839.36,23647.35,23791.36,23695.35,23708.14,23746.95,23785.77,False,27.89,23764.97,23733.42,23749.19,23707.73,23664.33,23707.73,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,BUY
2026-05-22 10:40:00+05:30,23792.7,23795.15,23773.75,23773.75,0,201202155,23784.45,4785482634787.05,103041171880468.64,4336123550,23763.43,23764.73,23764.51,23764.3,23798.33,66.34,63.4,93.1,93.1,23774.2,23755.12,23751.18,23692.86,23718.24,23835.16,23667.21,23793.17,23709.2,23713.04,23751.31,23789.59,False,41.45,23766.79,23733.92,23750.35,23707.73,23665.57,23707.73,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,BUY
2026-05-22 10:45:00+05:30,23783.9,23797.85,23775.1,23793.0,0,221027730,23786.47,5257470487612.79,108298642368081.44,4557151280,23764.55,23765.18,23765.07,23764.97,23761.35,61.39,62.39,61.78,61.78,23777.85,23758.15,23758.17,23695.71,23720.81,23826.47,23689.87,23792.32,23724.02,23716.54,23754.42,23792.29,False,27.61,23766.86,23733.92,23750.39,23707.73,23665.57,23707.73,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,BUY
2026-05-22 10:50:00+05:30,23785.6,23789.55,23775.45,23784.3,0,182672765,23782.5,4344415033612.5,112643057401693.94,4739824045,23765.24,23765.45,23765.42,23765.38,23762.08,62.0,62.2,62.25,62.25,23782.68,23761.04,23765.01,23698.94,23723.35,23810.92,23719.1,23787.96,23742.05,23721.1,23757.39,23793.67,False,24.4,23766.86,23733.92,23750.39,23707.73,23665.57,23707.73,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,BUY
2026-05-22 10:55:00+05:30,23780.75,23786.45,23776.45,23785.6,0,156985455,23781.45,3733341626164.86,116376399027858.8,4896809500,23765.76,23765.69,23765.68,23765.66,23762.8,58.98,60.59,29.05,29.05,23783.2,23763.11,23769.37,23702.15,23725.6,23801.05,23737.69,23785.21,23753.53,23725.35,23759.61,23793.87,True,16.26,23766.86,23733.98,23750.42,23707.73,23665.57,23707.73,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,WAIT
2026-05-22 11:00:00+05:30,23777.6,23782.55,23771.45,23781.2,0,213179945,23777.0,5068779552265.0,121445178580123.8,5109989445,23766.23,23765.97,23765.91,23765.85,23763.5,56.95,58.77,23.3,23.3,23784.11,23764.64,23770.61,23704.95,23727.64,23801.49,23739.72,23786.05,23755.17,23728.74,23761.32,23793.91,True,11.63,23766.91,23733.98,23750.45,23707.73,23665.57,23707.73,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,WAIT
2026-05-22 11:05:00+05:30,23775.05,23782.5,23769.5,23777.6,0,183710340,23776.0,4367897043840.0,125813075623963.8,5293699785,23766.57,23766.18,23766.08,23765.98,23764.18,55.22,56.99,27.68,27.68,23780.58,23765.73,23772.43,23707.64,23729.5,23799.42,23745.44,23785.92,23758.94,23731.29,23762.63,23793.97,True,7.52,23767.47,23734.0,23750.73,23707.73,23665.57,23707.73,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,WAIT
2026-05-22 11:10:00+05:30,23771.6,23779.15,23765.95,23774.7,0,175605595,23772.55,4174592753119.28,129987668377083.08,5469305380,23766.76,23766.29,23766.18,23766.06,23764.86,52.77,54.88,27.56,27.56,23778.12,23766.35,23772.87,23710.21,23731.15,23799.48,23746.27,23786.18,23759.57,23733.25,23763.49,23793.72,True,3.42,23767.47,23734.0,23750.73,23707.73,23665.57,23707.73,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,WAIT
2026-05-22 11:15:00+05:30,23766.6,23774.65,23765.45,23772.45,0,188345795,23770.05,4476988927653.46,134464657304736.55,5657651175,23766.87,23766.36,23766.23,23766.1,23797.85,49.23,52.05,6.73,6.73,23774.32,23766.38,23773.41,23712.8,23732.54,23798.98,23747.84,23786.2,23760.62,23735.11,23763.78,23792.45,True,-2.0,23767.47,23734.0,23750.73,23707.73,23665.57,23707.73,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,WAIT
2026-05-22 11:20:00+05:30,23785.0,23789.3,23756.1,23767.0,0,222564485,23772.7,5290958776029.13,139755616080765.69,5880215660,23767.09,23766.49,23766.34,23766.19,23797.2,60.28,56.17,87.05,87.05,23775.17,23768.34,23775.01,23715.87,23734.6,23799.16,23750.86,23787.09,23762.94,23735.12,23765.8,23796.49,True,14.59,23767.47,23734.0,23750.73,23707.73,23667.56,23707.73,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,BUY
2026-05-22 11:25:00+05:30,23758.9,23786.7,23750.7,23785.1,0,249584995,23768.7,5932310675668.22,145687926756433.9,6129800655,23767.16,23766.53,23766.37,23766.22,23795.56,44.74,50.45,21.24,21.24,23771.43,23767.34,23775.92,23718.1,23735.55,23795.62,23756.22,23785.77,23766.07,23732.24,23765.15,23798.05,True,-11.63,23767.47,23734.0,23750.73,23707.73,23729.21,23707.73,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,WAIT
2026-05-22 11:30:00+05:30,23757.5,23767.75,23750.05,23758.2,0,231409035,23758.9,5498024212055.65,151185950968489.56,6361209690,23766.86,23766.35,23766.22,23766.1,23792.87,44.05,47.25,18.98,18.98,23767.92,23766.31,23775.09,23720.0,23736.41,23796.44,23753.73,23785.76,23764.41,23732.12,23764.42,23796.72,True,-12.25,23767.47,23734.0,23750.73,23707.73,23703.01,23707.73,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,WAIT
2026-05-22 11:35:00+05:30,23774.05,23775.2,23756.05,23757.25,0,179390640,23765.62,4263330678750.0,155449281647239.56,6540600330,23766.82,23766.33,23766.21,23766.08,23789.44,53.52,50.39,61.15,61.15,23768.41,23767.12,23774.81,23721.85,23737.89,23796.05,23753.56,23785.43,23764.18,23733.38,23765.33,23797.29,True,3.98,23767.47,23734.35,23750.91,23707.73,23711.02,23707.73,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,WAIT
2026-05-22 11:40:00+05:30,23808.25,23808.9,23771.95,23774.2,0,257372335,23790.42,6122997182624.34,161572278829863.88,6797972665,23767.72,23766.87,23766.65,23766.44,23750.05,66.65,58.52,98.9,98.9,23776.74,23771.45,23776.86,23724.72,23740.65,23802.49,23751.22,23789.67,23764.04,23735.23,23769.42,23803.62,True,35.11,23778.28,23754.1,23766.19,23808.25,23718.48,23707.73,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,WAIT
2026-05-22 11:45:00+05:30,23808.75,23828.25,23804.1,23807.7,0,240828335,23816.17,5735609724281.84,167307888554145.72,7038801000,23769.37,23767.86,23767.48,23767.11,23751.23,66.8,62.66,75.06,75.06,23781.49,23775.38,23778.02,23727.86,23743.32,23807.17,23748.86,23792.6,23763.44,23738.78,23773.17,23807.55,True,33.16,23789.96,23767.6,23778.78,23735.74,23718.48,23707.73,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,BUY
2026-05-22 11:50:00+05:30,23804.55,23810.95,23801.45,23809.25,0,135016640,23806.2,3214233029686.25,170522121583831.97,7173817640,23770.07,23768.28,23767.83,23767.38,23754.31,64.01,63.33,67.17,67.17,23790.62,23778.45,23778.66,23730.49,23745.72,23809.6,23747.72,23794.13,23763.19,23743.69,23776.16,23808.63,True,27.14,23789.96,23767.6,23778.78,23735.74,23718.48,23707.73,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,BUY
2026-05-22 11:55:00+05:30,23804.85,23809.75,23800.7,23804.85,0,123971540,23805.22,2951170354870.12,173473291938702.1,7297789180,23770.66,23768.64,23768.13,23767.62,23757.27,64.13,63.73,58.44,58.44,23800.09,23781.23,23780.7,23733.62,23748.04,23812.94,23748.46,23796.82,23764.58,23748.22,23778.89,23809.56,True,25.06,23789.96,23767.6,23778.78,23735.74,23724.15,23707.73,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,BUY
2026-05-22 12:00:00+05:30,23794.95,23808.35,23793.3,23804.9,0,178772770,23800.83,4254939448451.81,177728231387153.9,7476561950,23771.38,23769.07,23768.49,23767.91,23760.1,57.03,60.38,4.72,4.72,23804.27,23782.67,23782.16,23736.67,23749.88,23814.19,23750.14,23798.17,23766.15,23750.52,23780.42,23810.32,False,13.66,23789.96,23767.6,23778.78,23735.74,23730.07,23707.73,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,WAIT
2026-05-22 12:05:00+05:30,23791.3,23801.1,23789.8,23795.1,0,262709865,23795.45,6251299508424.77,183979530895578.7,7739271815,23772.2,23769.56,23768.9,23768.24,23762.83,54.53,57.45,7.09,7.09,23800.88,23783.58,23783.66,23739.46,23751.5,23814.37,23752.94,23799.01,23768.3,23752.79,23781.45,23810.12,True,8.75,23789.96,23767.6,23778.78,23735.74,23732.1,23707.73,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,WAIT
2026-05-22 12:10:00+05:30,23798.6,23808.3,23790.45,23790.7,0,153195625,23799.38,3645960127734.38,187625491023313.1,7892467440,23772.73,23769.87,23769.16,23768.45,23765.45,58.61,58.03,44.11,44.11,23798.85,23785.16,23784.68,23742.41,23753.35,23815.98,23753.38,23800.33,23769.03,23754.6,23783.09,23811.57,False,14.72,23789.96,23767.6,23778.78,23735.74,23736.79,23707.73,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,WAIT
2026-05-22 12:15:00+05:30,23794.35,23802.45,23792.2,23798.4,0,176537185,23797.32,4201112628110.45,191826603651423.53,8069004625,23773.27,23770.2,23769.43,23768.66,23767.96,55.35,56.69,24.53,24.53,23796.81,23786.13,23785.74,23744.83,23754.96,23816.82,23754.66,23801.28,23770.2,23756.92,23784.16,23811.4,False,9.4,23789.96,23767.6,23778.78,23735.74,23749.19,23707.73,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,WAIT
2026-05-22 12:20:00+05:30,23775.7,23796.75,23775.6,23794.75,0,239190160,23786.17,5689418957321.17,197516022608744.7,8308194785,23773.64,23770.42,23769.62,23768.81,23770.37,43.43,50.06,0.31,0.31,23790.98,23785.03,23784.89,23747.29,23755.77,23816.1,23753.68,23800.5,23769.29,23755.69,23783.35,23811.02,False,-8.42,23789.96,23767.6,23778.78,23735.74,23749.19,23707.73,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,WAIT
2026-05-22 12:25:00+05:30,23774.75,23784.4,23771.45,23776.05,0,176488070,23777.92,4196520057384.42,201712542666129.1,8484682855,23773.73,23770.47,23769.66,23768.85,23828.25,42.9,46.48,8.96,8.96,23786.94,23783.95,23784.44,23749.52,23756.52,23815.97,23752.9,23800.2,23768.67,23755.66,23782.54,23809.41,False,-8.74,23789.96,23767.6,23778.78,23735.74,23749.19,23707.73,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,WAIT
2026-05-22 12:30:00+05:30,23775.05,23776.9,23758.85,23774.85,0,203357165,23767.88,4833367678074.38,206545910344203.47,8688040020,23773.59,23770.39,23769.59,23768.79,23827.11,43.15,44.82,37.16,37.16,23783.69,23783.01,23783.91,23751.75,23757.24,23815.72,23752.1,23799.81,23768.0,23754.92,23781.82,23808.72,False,-7.81,23789.96,23767.6,23778.78,23735.74,23749.19,23707.73,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,WAIT
2026-05-22 12:35:00+05:30,23778.9,23780.15,23769.25,23775.3,0,202445265,23774.7,4813075481335.59,211358985825539.1,8890485285,23773.62,23770.41,23769.6,23768.8,23824.38,46.48,45.65,52.9,52.9,23779.75,23782.58,23783.82,23753.89,23758.09,23815.67,23751.96,23799.74,23767.89,23755.65,23781.54,23807.44,False,-3.78,23789.96,23767.6,23778.78,23735.74,23749.19,23707.73,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,WAIT
2026-05-22 12:40:00+05:30,23792.6,23798.5,23777.3,23779.5,0,141546240,23787.9,3367087857787.5,214726073683326.56,9032031525,23773.84,23770.54,23769.72,23768.89,23821.76,56.65,51.15,85.12,85.12,23779.4,23783.63,23784.56,23756.18,23759.45,23816.51,23752.62,23800.54,23768.59,23756.14,23782.6,23809.05,False,9.02,23789.96,23767.6,23778.78,23735.74,23749.19,23707.73,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,WAIT
2026-05-22 12:45:00+05:30,23813.0,23816.85,23789.25,23792.95,0,170723795,23803.05,4063746995230.26,218789820678556.8,9202755320,23774.38,23770.87,23769.99,23769.11,23819.25,67.12,59.14,93.36,93.36,23786.86,23786.73,23786.46,23758.71,23761.55,23820.47,23752.45,23803.47,23769.46,23757.61,23785.49,23813.37,False,27.02,23792.08,23772.07,23782.07,23739.02,23750.35,23707.73,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,BUY
